Waiting for GPS Fix
GPS Fix obtained at;12:59:48.000:000:000:;Date:7/2/2022
Coincidence;13:00:51.953:290:752:;
Coincidence;13:00:51.976:621:440:;
Coincidence;13:00:52.118:426:208:;
Coincidence;13:00:52.228:947:408:;
Coincidence;13:00:52.273:452:032:;
Coincidence;13:00:52.291:456:128:;
Coincidence;13:00:52.294:784:320:;
Coincidence;13:00:52.301:019:392:;
Coincidence;13:00:52.361:861:664:;
Coincidence;13:00:52.457:951:456:;
Coincidence;13:00:52.477:646:144:;
Coincidence;13:00:52.521:929:984:;
Coincidence;13:00:52.632:452:096:;
Coincidence;13:00:52.689:353:408:;
Coincidence;13:00:52.762:272:384:;
Coincidence;13:00:52.765:709:888:;
Coincidence;13:00:52.860:308:288:;
Coincidence;13:00:52.978:723:840:;
Coincidence;13:00:52.991:609:984:;
Coincidence;13:00:53.054:342:308:;
Coincidence;13:00:53.056:776:420:;
Coincidence;13:00:53.126:369:064:;
Coincidence;13:00:53.171:211:712:;
Coincidence;13:00:53.273:636:224:;
Coincidence;13:00:53.291:863:296:;
Coincidence;13:00:53.292:912:768:;
Coincidence;13:00:53.342:950:272:;
Coincidence;13:00:53.497:328:224:;
Coincidence;13:00:53.566:986:688:;
Coincidence;13:00:53.686:417:152:;
Coincidence;13:00:53.930:760:000:;
Coincidence;13:00:53.939:938:688:;
Coincidence;13:00:53.956:772:928:;
Coincidence;13:00:53.970:091:584:;
Coincidence;13:00:54.015:286:138:;
Coincidence;13:00:54.079:951:584:;
Coincidence;13:00:54.081:217:048:;
Coincidence;13:00:54.108:908:424:;
Coincidence;13:00:54.152:067:392:;
Coincidence;13:00:54.255:839:792:;
Coincidence;13:00:54.350:149:504:;
Coincidence;13:00:54.414:703:744:;
Coincidence;13:00:54.445:281:792:;
Coincidence;13:00:54.602:522:624:;
Coincidence;13:00:54.610:979:328:;
Coincidence;13:00:54.629:593:920:;
Coincidence;13:00:54.712:755:776:;
Coincidence;13:00:54.750:708:736:;
Coincidence;13:00:54.766:243:392:;
Coincidence;13:00:54.812:354:688:;
Coincidence;13:00:54.861:567:424:;
Coincidence;13:00:54.873:451:456:;
Coincidence;13:00:54.912:949:888:;
Coincidence;13:00:54.930:878:784:;
Coincidence;13:00:54.964:946:368:;
Coincidence;13:00:54.977:299:008:;
Coincidence;13:00:55.024:881:444:;
Coincidence;13:00:55.028:111:790:;
Coincidence;13:00:55.098:645:016:;
Coincidence;13:00:55.117:216:104:;
Coincidence;13:00:55.125:694:776:;
Coincidence;13:00:55.190:631:440:;
Coincidence;13:00:55.225:391:632:;
Coincidence;13:00:55.231:037:776:;
Coincidence;13:00:55.254:992:960:;
Coincidence;13:00:55.294:010:720:;
Coincidence;13:00:55.367:743:456:;
Coincidence;13:00:55.408:228:928:;
Coincidence;13:00:55.446:400:960:;
Coincidence;13:00:55.453:627:008:;
Coincidence;13:00:55.550:618:432:;
Coincidence;13:00:55.563:393:600:;
Coincidence;13:00:55.581:857:344:;
Coincidence;13:00:55.795:860:864:;
Coincidence;13:00:55.872:242:304:;
Coincidence;13:00:55.932:821:696:;
Coincidence;13:00:55.942:428:544:;
Coincidence;13:00:56.019:221:102:;
Coincidence;13:00:56.073:791:248:;
Coincidence;13:00:56.079:033:360:;
Coincidence;13:00:56.100:297:112:;
Coincidence;13:00:56.269:580:480:;
Coincidence;13:00:56.278:968:192:;
Coincidence;13:00:56.359:077:376:;
Coincidence;13:00:56.390:098:400:;
Coincidence;13:00:56.400:307:296:;
Coincidence;13:00:56.415:605:920:;
Coincidence;13:00:56.532:957:184:;
Coincidence;13:00:56.631:938:752:;
Coincidence;13:00:56.649:572:480:;
Coincidence;13:00:56.663:722:816:;
Coincidence;13:00:56.711:957:056:;
Coincidence;13:00:56.718:164:032:;
Coincidence;13:00:56.788:702:912:;
Coincidence;13:00:56.798:435:392:;
Coincidence;13:00:56.804:386:880:;
Coincidence;13:00:57.000:000:000:;
Coincidence;13:00:57.137:236:032:;
Coincidence;13:00:57.147:528:288:;
Coincidence;13:00:57.156:485:360:;
Coincidence;13:00:57.160:921:008:;
Coincidence;13:00:57.216:704:240:;
Coincidence;13:00:57.224:880:512:;
Coincidence;13:00:57.256:404:928:;
Coincidence;13:00:57.297:482:880:;
Coincidence;13:00:57.304:025:760:;
Coincidence;13:00:57.389:904:608:;
Coincidence;13:00:57.427:267:680:;
Coincidence;13:00:57.659:409:600:;
Coincidence;13:00:57.715:694:016:;
Coincidence;13:00:57.769:284:608:;
Coincidence;13:00:57.775:738:240:;
Coincidence;13:00:57.779:111:040:;
Coincidence;13:00:57.854:412:608:;
Coincidence;13:00:57.896:766:912:;
Coincidence;13:00:57.902:877:504:;
Coincidence;13:00:57.966:385:024:;
Coincidence;13:00:58.069:339:896:;
Coincidence;13:00:58.094:461:296:;
Coincidence;13:00:58.179:731:408:;
Coincidence;13:00:58.223:776:928:;
Coincidence;13:00:58.234:863:264:;
Coincidence;13:00:58.287:257:472:;
Coincidence;13:00:58.305:829:728:;
Coincidence;13:00:58.478:798:272:;
Coincidence;13:00:58.491:049:856:;
Coincidence;13:00:58.561:054:464:;
Coincidence;13:00:58.583:042:560:;
Coincidence;13:00:58.658:272:320:;
Coincidence;13:00:58.684:620:544:;
Coincidence;13:00:58.701:058:368:;
Coincidence;13:00:58.731:826:432:;
Coincidence;13:00:58.905:250:560:;
Coincidence;13:00:58.940:169:088:;
Coincidence;13:00:58.962:720:384:;
Coincidence;13:00:58.961:320:000:;
Coincidence;13:00:58.970:032:960:;
Coincidence;13:00:58.986:719:232:;
Coincidence;13:00:59.029:839:296:;
Coincidence;13:00:59.108:023:680:;
Coincidence;13:00:59.150:048:656:;
Coincidence;13:00:59.160:315:344:;
Coincidence;13:00:59.307:818:848:;
Coincidence;13:00:59.309:973:056:;
Coincidence;13:00:59.380:618:304:;
Coincidence;13:00:59.413:125:120:;
Coincidence;13:00:59.418:753:568:;
Coincidence;13:00:59.435:563:648:;
Coincidence;13:00:59.452:827:936:;
Coincidence;13:00:59.473:734:112:;
Coincidence;13:00:59.569:141:440:;
Coincidence;13:00:59.598:731:648:;
Coincidence;13:00:59.614:514:816:;
Coincidence;13:00:59.721:032:256:;
Coincidence;13:00:59.790:075:968:;
Coincidence;13:00:59.803:798:272:;
Coincidence;13:00:59.850:544:384:;
Coincidence;13:00:59.867:127:232:;
Coincidence;13:00:59.920:877:312:;
Coincidence;13:00:59.959:377:856:;
Coincidence;13:01:00.005:343:391:;
Coincidence;13:01:00.083:023:000:;
Coincidence;13:01:00.092:621:968:;
Coincidence;13:01:00.176:416:992:;
Coincidence;13:01:00.183:021:824:;
Coincidence;13:01:00.241:875:072:;
Coincidence;13:01:00.258:534:160:;
Coincidence;13:01:00.299:613:184:;
Coincidence;13:01:00.317:194:080:;
Coincidence;13:01:00.359:538:272:;
Coincidence;13:01:00.400:758:912:;
Coincidence;13:01:00.422:423:136:;
Coincidence;13:01:00.446:798:464:;
Coincidence;13:01:00.469:515:584:;
Coincidence;13:01:00.615:201:344:;
Coincidence;13:01:00.622:820:992:;
Coincidence;13:01:00.660:194:816:;
Coincidence;13:01:00.660:756:608:;
Coincidence;13:01:00.699:927:232:;
Coincidence;13:01:00.746:673:792:;
Coincidence;13:01:00.839:066:816:;
Coincidence;13:01:00.887:786:368:;
Coincidence;13:01:00.924:195:584:;
Coincidence;13:01:01.244:697:152:;
Coincidence;13:01:01.262:489:600:;
Coincidence;13:01:01.456:859:904:;
Coincidence;13:01:01.477:929:120:;
Coincidence;13:01:01.511:923:072:;
Coincidence;13:01:01.539:440:960:;
Coincidence;13:01:01.550:643:264:;
Coincidence;13:01:01.554:601:984:;
Coincidence;13:01:01.604:851:840:;
Coincidence;13:01:01.695:172:800:;
Coincidence;13:01:01.712:626:816:;
Coincidence;13:01:01.816:656:896:;
Coincidence;13:01:01.823:056:128:;
Coincidence;13:01:01.833:899:904:;
Coincidence;13:01:02.028:565:034:;
Coincidence;13:01:02.056:856:444:;
Coincidence;13:01:02.081:656:768:;
Coincidence;13:01:02.096:451:664:;
Coincidence;13:01:02.175:137:888:;
Coincidence;13:01:02.207:261:440:;
Coincidence;13:01:02.212:771:040:;
Coincidence;13:01:02.239:993:776:;
Coincidence;13:01:02.290:573:728:;
Coincidence;13:01:02.338:546:176:;
Coincidence;13:01:02.405:992:320:;
Coincidence;13:01:02.453:031:072:;
Coincidence;13:01:02.541:011:456:;
Coincidence;13:01:02.561:988:096:;
Coincidence;13:01:02.564:151:488:;
Coincidence;13:01:02.572:582:016:;
Coincidence;13:01:02.608:646:912:;
Coincidence;13:01:02.665:932:864:;
Coincidence;13:01:02.742:862:464:;
Coincidence;13:01:02.757:587:584:;
Coincidence;13:01:02.779:372:096:;
Coincidence;13:01:02.809:877:440:;
Coincidence;13:01:02.811:129:664:;
Coincidence;13:01:02.832:564:864:;
Coincidence;13:01:02.883:518:208:;
Coincidence;13:01:02.887:700:928:;
Coincidence;13:01:02.918:141:760:;
Coincidence;13:01:03.018:076:824:;
Coincidence;13:01:03.021:377:888:;
Coincidence;13:01:03.023:892:766:;
Coincidence;13:01:03.100:639:160:;
Coincidence;13:01:03.129:388:224:;
Coincidence;13:01:03.141:845:440:;
Coincidence;13:01:03.319:658:304:;
Coincidence;13:01:03.361:997:888:;
Coincidence;13:01:03.388:022:016:;
Coincidence;13:01:03.454:659:648:;
Coincidence;13:01:03.482:303:392:;
Coincidence;13:01:03.490:145:056:;
Coincidence;13:01:03.498:337:824:;
Coincidence;13:01:03.552:678:848:;
Coincidence;13:01:03.711:101:952:;
Coincidence;13:01:03.738:865:984:;
Coincidence;13:01:03.808:005:120:;
Coincidence;13:01:03.859:463:360:;
Coincidence;13:01:03.908:465:152:;
Coincidence;13:01:03.909:244:224:;
Coincidence;13:01:03.924:664:128:;
Coincidence;13:01:03.995:435:328:;
Coincidence;13:01:04.004:687:460:;
Coincidence;13:01:04.024:139:594:;
Coincidence;13:01:04.044:958:596:;
Coincidence;13:01:04.072:032:072:;
Coincidence;13:01:04.077:345:408:;
Coincidence;13:01:04.122:032:928:;
Coincidence;13:01:04.133:241:576:;
Coincidence;13:01:04.156:019:168:;
Coincidence;13:01:04.193:686:208:;
Coincidence;13:01:04.198:881:856:;
Coincidence;13:01:04.371:602:656:;
Coincidence;13:01:04.405:028:416:;
Coincidence;13:01:04.427:653:600:;
Coincidence;13:01:04.442:278:528:;
Coincidence;13:01:04.469:161:888:;
Coincidence;13:01:04.556:965:248:;
Coincidence;13:01:04.618:661:184:;
Coincidence;13:01:04.697:116:416:;
Coincidence;13:01:04.703:155:328:;
Coincidence;13:01:04.744:467:584:;
Coincidence;13:01:04.776:952:128:;
Coincidence;13:01:04.826:468:928:;
Coincidence;13:01:04.838:721:024:;
Coincidence;13:01:04.963:759:424:;
Coincidence;13:01:04.978:660:736:;
Coincidence;13:01:05.058:612:276:;
Coincidence;13:01:05.059:413:232:;
Coincidence;13:01:05.085:349:384:;
Coincidence;13:01:05.142:034:416:;
Coincidence;13:01:05.213:588:752:;
Coincidence;13:01:05.263:057:184:;
Coincidence;13:01:05.312:021:152:;
Coincidence;13:01:05.313:962:112:;
Coincidence;13:01:05.420:602:784:;
Coincidence;13:01:05.649:590:400:;
Coincidence;13:01:05.695:106:560:;
Coincidence;13:01:05.716:272:256:;
Coincidence;13:01:05.804:380:544:;
Coincidence;13:01:05.845:756:608:;
Coincidence;13:01:05.844:395:200:;
Coincidence;13:01:05.886:574:400:;
Coincidence;13:01:05.902:219:904:;
Coincidence;13:01:05.914:627:968:;
Coincidence;13:01:05.938:902:272:;
Coincidence;13:01:05.980:763:776:;
Coincidence;13:01:05.998:381:504:;
Coincidence;13:01:06.003:069:825:;
Coincidence;13:01:06.022:186:884:;
Coincidence;13:01:06.076:747:864:;
Coincidence;13:01:06.130:529:080:;
Coincidence;13:01:06.209:183:648:;
Coincidence;13:01:06.342:946:432:;
Coincidence;13:01:06.500:111:264:;
Coincidence;13:01:06.556:651:392:;
Coincidence;13:01:06.586:029:632:;
Coincidence;13:01:06.632:227:712:;
Coincidence;13:01:06.647:211:456:;
Coincidence;13:01:06.817:236:480:;
Coincidence;13:01:06.892:587:072:;
Coincidence;13:01:06.965:612:416:;
Coincidence;13:01:06.981:478:016:;
Coincidence;13:01:07.039:985:488:;
Coincidence;13:01:07.044:077:860:;
Coincidence;13:01:07.047:728:340:;
Coincidence;13:01:07.133:083:656:;
Coincidence;13:01:07.174:731:392:;
Coincidence;13:01:07.296:799:264:;
Coincidence;13:01:07.321:738:400:;
Coincidence;13:01:07.502:246:240:;
Coincidence;13:01:07.507:331:616:;
Coincidence;13:01:07.526:846:176:;
Coincidence;13:01:07.623:621:952:;
Coincidence;13:01:07.690:994:944:;
Coincidence;13:01:07.701:587:712:;
Coincidence;13:01:07.762:963:008:;
Coincidence;13:01:07.774:102:656:;
Coincidence;13:01:07.898:278:208:;
Coincidence;13:01:07.963:085:312:;
Coincidence;13:01:08.007:700:735:;
Coincidence;13:01:08.047:244:668:;
Coincidence;13:01:08.087:333:984:;
Coincidence;13:01:08.223:924:208:;
Coincidence;13:01:08.227:543:856:;
Coincidence;13:01:08.272:212:960:;
Coincidence;13:01:08.274:316:416:;
Coincidence;13:01:08.289:317:696:;
Coincidence;13:01:08.317:345:920:;
Coincidence;13:01:08.381:369:280:;
Coincidence;13:01:08.436:771:936:;
Coincidence;13:01:08.442:809:696:;
Coincidence;13:01:08.460:169:664:;
Coincidence;13:01:08.506:352:576:;
Coincidence;13:01:08.554:820:416:;
Coincidence;13:01:08.628:144:448:;
Coincidence;13:01:08.679:178:048:;
Coincidence;13:01:08.699:689:856:;
Coincidence;13:01:08.766:665:088:;
Coincidence;13:01:08.811:694:976:;
Coincidence;13:01:08.868:326:080:;
Coincidence;13:01:08.877:689:408:;
Coincidence;13:01:08.923:340:544:;
Coincidence;13:01:09.050:700:688:;
Coincidence;13:01:09.060:963:568:;
Coincidence;13:01:09.077:131:704:;
Coincidence;13:01:09.081:370:032:;
Coincidence;13:01:09.090:920:296:;
Coincidence;13:01:09.095:950:656:;
Coincidence;13:01:09.111:789:544:;
Coincidence;13:01:09.127:115:096:;
Coincidence;13:01:09.181:738:416:;
Coincidence;13:01:09.209:596:416:;
Coincidence;13:01:09.219:872:480:;
Coincidence;13:01:09.243:975:808:;
Coincidence;13:01:09.255:920:240:;
Coincidence;13:01:09.334:241:728:;
Coincidence;13:01:09.359:068:160:;
Coincidence;13:01:09.385:914:784:;
Coincidence;13:01:09.449:785:376:;
Coincidence;13:01:09.547:815:040:;
Coincidence;13:01:09.567:246:656:;
Coincidence;13:01:09.647:634:944:;
Coincidence;13:01:09.650:111:744:;
Coincidence;13:01:09.706:780:288:;
Coincidence;13:01:10.078:788:352:;
Coincidence;13:01:10.083:957:312:;
Coincidence;13:01:10.085:926:064:;
Coincidence;13:01:10.089:146:128:;
Coincidence;13:01:10.096:271:904:;
Coincidence;13:01:10.121:738:864:;
Coincidence;13:01:10.125:891:640:;
Coincidence;13:01:10.211:447:888:;
Coincidence;13:01:10.251:366:736:;
Coincidence;13:01:10.267:051:952:;
Coincidence;13:01:10.292:026:336:;
Coincidence;13:01:10.392:708:320:;
Coincidence;13:01:10.448:748:160:;
Coincidence;13:01:10.478:323:008:;
Coincidence;13:01:10.505:704:608:;
Coincidence;13:01:10.552:949:184:;
Coincidence;13:01:10.613:074:880:;
Coincidence;13:01:10.619:336:064:;
Coincidence;13:01:10.684:723:648:;
Coincidence;13:01:10.692:150:464:;
Coincidence;13:01:10.690:275:392:;
Coincidence;13:01:10.708:857:408:;
Coincidence;13:01:10.731:342:720:;
Coincidence;13:01:10.888:647:424:;
Coincidence;13:01:10.892:819:904:;
Coincidence;13:01:10.927:573:120:;
Coincidence;13:01:10.944:109:760:;
Coincidence;13:01:10.979:944:384:;
Coincidence;13:01:11.019:528:272:;
Coincidence;13:01:11.068:543:080:;
Coincidence;13:01:11.125:275:856:;
Coincidence;13:01:11.330:493:664:;
Coincidence;13:01:11.396:449:984:;
Coincidence;13:01:11.438:129:952:;
Coincidence;13:01:11.453:546:368:;
Coincidence;13:01:11.457:939:616:;
Coincidence;13:01:11.533:591:808:;
Coincidence;13:01:11.535:134:400:;
Coincidence;13:01:11.543:112:960:;
Coincidence;13:01:11.694:517:952:;
Coincidence;13:01:11.700:265:280:;
Coincidence;13:01:11.773:753:856:;
Coincidence;13:01:11.782:619:840:;
Coincidence;13:01:11.794:509:056:;
Coincidence;13:01:11.842:034:624:;
Coincidence;13:01:11.866:803:072:;
Coincidence;13:01:11.905:707:072:;
Coincidence;13:01:11.913:205:888:;
Coincidence;13:01:11.939:561:344:;
Coincidence;13:01:11.952:577:792:;
Coincidence;13:01:11.967:097:152:;
Coincidence;13:01:11.970:960:384:;
Coincidence;13:01:12.016:628:327:;
Coincidence;13:01:12.055:136:816:;
Coincidence;13:01:12.159:012:672:;
Coincidence;13:01:12.238:963:424:;
Coincidence;13:01:12.255:298:848:;
Coincidence;13:01:12.366:272:928:;
Coincidence;13:01:12.383:978:784:;
Coincidence;13:01:12.465:235:008:;
Coincidence;13:01:12.472:758:560:;
Coincidence;13:01:12.534:669:088:;
Coincidence;13:01:12.541:999:488:;
Coincidence;13:01:12.543:575:744:;
Coincidence;13:01:12.608:775:808:;
Coincidence;13:01:12.618:803:840:;
Coincidence;13:01:12.770:721:280:;
Coincidence;13:01:12.832:617:664:;
Coincidence;13:01:12.850:826:880:;
Coincidence;13:01:12.875:065:408:;
Coincidence;13:01:12.907:566:016:;
Coincidence;13:01:12.954:614:080:;
Coincidence;13:01:13.015:737:856:;
Coincidence;13:01:13.036:237:972:;
Coincidence;13:01:13.171:547:136:;
Coincidence;13:01:13.208:578:960:;
Coincidence;13:01:13.232:908:880:;
Coincidence;13:01:13.276:651:808:;
Coincidence;13:01:13.309:887:328:;
Coincidence;13:01:13.378:854:208:;
Coincidence;13:01:13.444:255:488:;
Coincidence;13:01:13.454:550:592:;
Coincidence;13:01:13.637:640:640:;
Coincidence;13:01:13.721:652:096:;
Coincidence;13:01:13.762:201:792:;
Coincidence;13:01:13.770:641:344:;
Coincidence;13:01:13.775:063:744:;
Coincidence;13:01:13.802:116:864:;
Coincidence;13:01:13.845:077:824:;
Coincidence;13:01:13.849:068:928:;
Coincidence;13:01:13.896:053:376:;
Coincidence;13:01:13.906:468:864:;
Coincidence;13:01:13.943:906:688:;
Coincidence;13:01:13.988:362:624:;
Coincidence;13:01:14.041:845:540:;
Coincidence;13:01:14.061:856:268:;
Coincidence;13:01:14.162:313:024:;
Coincidence;13:01:14.166:346:800:;
Coincidence;13:01:14.229:836:928:;
Coincidence;13:01:14.235:349:296:;
Coincidence;13:01:14.314:160:064:;
Coincidence;13:01:14.393:434:720:;
Coincidence;13:01:14.426:754:560:;
Coincidence;13:01:14.647:835:136:;
Coincidence;13:01:14.692:220:480:;
Coincidence;13:01:14.834:114:048:;
Coincidence;13:01:14.837:034:816:;
Coincidence;13:01:14.846:678:528:;
Coincidence;13:01:14.864:694:912:;
Coincidence;13:01:14.880:296:704:;
Coincidence;13:01:14.911:130:112:;
Coincidence;13:01:14.953:212:928:;
Coincidence;13:01:14.981:275:968:;
Coincidence;13:01:14.995:418:560:;
Coincidence;13:01:15.033:341:418:;
Coincidence;13:01:15.040:882:976:;
Coincidence;13:01:15.075:592:288:;
Coincidence;13:01:15.086:884:888:;
Coincidence;13:01:15.106:477:464:;
Coincidence;13:01:15.123:888:216:;
Coincidence;13:01:15.138:809:184:;
Coincidence;13:01:15.152:555:520:;
Coincidence;13:01:15.192:022:960:;
Coincidence;13:01:15.283:463:392:;
Coincidence;13:01:15.291:928:896:;
Coincidence;13:01:15.384:591:840:;
Coincidence;13:01:15.551:932:672:;
Coincidence;13:01:15.602:752:128:;
Coincidence;13:01:15.613:186:432:;
Coincidence;13:01:15.627:032:320:;
Coincidence;13:01:15.706:602:624:;
Coincidence;13:01:15.710:230:528:;
Coincidence;13:01:15.760:067:328:;
Coincidence;13:01:15.810:555:456:;
Coincidence;13:01:15.823:217:088:;
Coincidence;13:01:15.830:473:600:;
Coincidence;13:01:15.860:446:592:;
Coincidence;13:01:15.925:896:256:;
Coincidence;13:01:16.023:976:632:;
Coincidence;13:01:16.053:176:076:;
Coincidence;13:01:16.108:473:672:;
Coincidence;13:01:16.119:874:056:;
Coincidence;13:01:16.301:804:768:;
Coincidence;13:01:16.345:428:960:;
Coincidence;13:01:16.381:985:248:;
Coincidence;13:01:16.426:633:344:;
Coincidence;13:01:16.450:723:840:;
Coincidence;13:01:16.466:679:872:;
Coincidence;13:01:16.490:679:840:;
Coincidence;13:01:16.549:505:472:;
Coincidence;13:01:16.649:063:360:;
Coincidence;13:01:16.657:208:512:;
Coincidence;13:01:16.661:115:776:;
Coincidence;13:01:16.691:049:344:;
Coincidence;13:01:16.784:545:984:;
Coincidence;13:01:16.871:873:472:;
Coincidence;13:01:16.921:746:624:;
Coincidence;13:01:17.042:511:388:;
Coincidence;13:01:17.064:035:540:;
Coincidence;13:01:17.079:573:488:;
Coincidence;13:01:17.133:654:440:;
Coincidence;13:01:17.147:588:576:;
Coincidence;13:01:17.198:607:424:;
Coincidence;13:01:17.225:015:024:;
Coincidence;13:01:17.262:623:136:;
Coincidence;13:01:17.295:169:088:;
Coincidence;13:01:17.318:490:848:;
Coincidence;13:01:17.326:068:480:;
Coincidence;13:01:17.435:971:936:;
Coincidence;13:01:17.457:273:280:;
Coincidence;13:01:17.500:246:400:;
Coincidence;13:01:17.506:176:064:;
Coincidence;13:01:17.561:887:104:;
Coincidence;13:01:17.579:185:664:;
Coincidence;13:01:17.627:681:024:;
Coincidence;13:01:17.666:844:928:;
Coincidence;13:01:17.699:021:184:;
Coincidence;13:01:17.728:924:672:;
Coincidence;13:01:17.753:570:880:;
Coincidence;13:01:17.779:137:728:;
Coincidence;13:01:17.796:139:712:;
Coincidence;13:01:17.860:766:976:;
Coincidence;13:01:17.891:528:512:;
Coincidence;13:01:18.012:167:702:;
Coincidence;13:01:18.038:571:508:;
Coincidence;13:01:18.041:325:884:;
Coincidence;13:01:18.104:956:720:;
Coincidence;13:01:18.146:175:744:;
Coincidence;13:01:18.163:664:960:;
Coincidence;13:01:18.196:781:360:;
Coincidence;13:01:18.216:280:096:;
Coincidence;13:01:18.232:795:824:;
Coincidence;13:01:18.244:848:944:;
Coincidence;13:01:18.251:177:648:;
Coincidence;13:01:18.332:527:200:;
Coincidence;13:01:18.392:129:952:;
Coincidence;13:01:18.458:940:064:;
Coincidence;13:01:18.479:215:008:;
Coincidence;13:01:18.502:656:384:;
Coincidence;13:01:18.572:775:616:;
Coincidence;13:01:18.734:846:336:;
Coincidence;13:01:18.740:449:024:;
Coincidence;13:01:18.891:396:992:;
Coincidence;13:01:18.915:796:672:;
Coincidence;13:01:18.939:519:424:;
Coincidence;13:01:19.042:826:736:;
Coincidence;13:01:19.065:666:692:;
Coincidence;13:01:19.071:009:072:;
Coincidence;13:01:19.125:463:336:;
Coincidence;13:01:19.152:191:616:;
Coincidence;13:01:19.246:644:672:;
Coincidence;13:01:19.252:386:960:;
Coincidence;13:01:19.261:555:488:;
Coincidence;13:01:19.377:185:216:;
Coincidence;13:01:19.381:980:800:;
Coincidence;13:01:19.436:362:048:;
Coincidence;13:01:19.458:300:224:;
Coincidence;13:01:19.529:592:480:;
Coincidence;13:01:19.576:069:248:;
Coincidence;13:01:19.705:457:600:;
Coincidence;13:01:19.723:134:144:;
Coincidence;13:01:19.741:178:176:;
Coincidence;13:01:19.769:898:304:;
Coincidence;13:01:19.937:647:296:;
Coincidence;13:01:19.942:146:624:;
Coincidence;13:01:19.947:588:160:;
Coincidence;13:01:20.017:470:492:;
Coincidence;13:01:20.026:594:092:;
Coincidence;13:01:20.089:424:224:;
Coincidence;13:01:20.138:868:352:;
Coincidence;13:01:20.169:828:592:;
Coincidence;13:01:20.195:146:560:;
Coincidence;13:01:20.205:267:056:;
Coincidence;13:01:20.264:437:136:;
Coincidence;13:01:20.278:001:600:;
Coincidence;13:01:20.276:525:216:;
Coincidence;13:01:20.335:654:688:;
Coincidence;13:01:20.346:583:104:;
Coincidence;13:01:20.394:610:816:;
Coincidence;13:01:20.523:090:016:;
Coincidence;13:01:20.644:784:832:;
Coincidence;13:01:20.651:413:120:;
Coincidence;13:01:20.679:758:720:;
Coincidence;13:01:20.733:888:192:;
Coincidence;13:01:20.767:596:160:;
Coincidence;13:01:20.767:113:536:;
Coincidence;13:01:20.868:293:568:;
Coincidence;13:01:20.897:819:712:;
Coincidence;13:01:20.903:532:800:;
Coincidence;13:01:20.908:766:016:;
Coincidence;13:01:20.917:282:240:;
Coincidence;13:01:20.933:547:072:;
Coincidence;13:01:20.975:765:888:;
Coincidence;13:01:21.016:450:087:;
Coincidence;13:01:21.019:271:630:;
Coincidence;13:01:21.128:515:000:;
Coincidence;13:01:21.176:627:184:;
Coincidence;13:01:21.187:257:168:;
Coincidence;13:01:21.250:475:632:;
Coincidence;13:01:21.257:532:736:;
Coincidence;13:01:21.301:177:408:;
Coincidence;13:01:21.497:198:848:;
Coincidence;13:01:21.504:071:648:;
Coincidence;13:01:21.526:806:144:;
Coincidence;13:01:21.566:696:704:;
Coincidence;13:01:21.630:888:000:;
Coincidence;13:01:21.697:789:952:;
Coincidence;13:01:21.765:630:016:;
Coincidence;13:01:21.768:946:496:;
Coincidence;13:01:21.824:530:688:;
Coincidence;13:01:21.827:104:128:;
Coincidence;13:01:21.902:219:136:;
Coincidence;13:01:21.953:094:336:;
Coincidence;13:01:21.974:732:032:;
Coincidence;13:01:22.023:123:252:;
Coincidence;13:01:22.047:798:672:;
Coincidence;13:01:22.054:290:972:;
Coincidence;13:01:22.086:081:120:;
Coincidence;13:01:22.154:643:856:;
Coincidence;13:01:22.192:609:248:;
Coincidence;13:01:22.253:094:960:;
Coincidence;13:01:22.389:926:496:;
Coincidence;13:01:22.412:656:832:;
Coincidence;13:01:22.429:850:368:;
Coincidence;13:01:22.498:211:584:;
Coincidence;13:01:22.511:470:176:;
Coincidence;13:01:22.533:425:184:;
Coincidence;13:01:22.538:766:080:;
Coincidence;13:01:22.560:647:488:;
Coincidence;13:01:22.602:380:352:;
Coincidence;13:01:22.612:063:424:;
Coincidence;13:01:22.614:021:888:;
Coincidence;13:01:22.642:118:272:;
Coincidence;13:01:22.671:528:832:;
Coincidence;13:01:22.916:131:520:;
Coincidence;13:01:22.931:358:080:;
Coincidence;13:01:22.976:487:552:;
Coincidence;13:01:23.126:003:688:;
Coincidence;13:01:23.163:335:104:;
Coincidence;13:01:23.198:218:816:;
Coincidence;13:01:23.209:585:440:;
Coincidence;13:01:23.222:359:296:;
Coincidence;13:01:23.236:607:232:;
Coincidence;13:01:23.279:850:304:;
Coincidence;13:01:23.305:635:264:;
Coincidence;13:01:23.320:215:264:;
Coincidence;13:01:23.469:424:256:;
Coincidence;13:01:23.496:857:152:;
Coincidence;13:01:23.501:041:824:;
Coincidence;13:01:23.501:864:512:;
Coincidence;13:01:23.587:046:080:;
Coincidence;13:01:23.603:326:592:;
Coincidence;13:01:23.688:459:968:;
Coincidence;13:01:23.717:686:912:;
Coincidence;13:01:23.760:119:552:;
Coincidence;13:01:23.801:321:408:;
Coincidence;13:01:23.871:134:656:;
Coincidence;13:01:23.907:716:416:;
Coincidence;13:01:23.994:025:088:;
Coincidence;13:01:24.046:782:872:;
Coincidence;13:01:24.195:218:688:;
Coincidence;13:01:24.218:232:704:;
Coincidence;13:01:24.429:727:808:;
Coincidence;13:01:24.543:350:144:;
Coincidence;13:01:24.547:180:352:;
Coincidence;13:01:24.595:311:936:;
Coincidence;13:01:24.643:822:528:;
Coincidence;13:01:24.728:663:872:;
