Waiting for GPS Fix
GPS Fix obtained at;12:59:35.000:000:000:;Date:7/2/2022
Coincidence;13:00:37.317:733:440:;
Coincidence;13:00:37.334:085:664:;
Coincidence;13:00:37.396:148:800:;
Coincidence;13:00:37.418:276:512:;
Coincidence;13:00:37.421:233:568:;
Coincidence;13:00:37.472:161:504:;
Coincidence;13:00:37.538:391:744:;
Coincidence;13:00:37.565:301:760:;
Coincidence;13:00:37.583:943:872:;
Coincidence;13:00:37.599:729:152:;
Coincidence;13:00:37.614:960:960:;
Coincidence;13:00:37.627:715:776:;
Coincidence;13:00:37.640:883:520:;
Coincidence;13:00:37.673:547:264:;
Coincidence;13:00:37.759:628:416:;
Coincidence;13:00:37.825:140:864:;
Coincidence;13:00:37.894:485:312:;
Coincidence;13:00:37.920:417:728:;
Coincidence;13:00:37.926:510:784:;
Coincidence;13:00:38.010:590:489:;
Coincidence;13:00:38.030:503:072:;
Coincidence;13:00:38.099:093:424:;
Coincidence;13:00:38.107:059:552:;
Coincidence;13:00:38.111:389:968:;
Coincidence;13:00:38.147:312:096:;
Coincidence;13:00:38.247:601:232:;
Coincidence;13:00:38.385:341:120:;
Coincidence;13:00:38.408:762:528:;
Coincidence;13:00:38.457:486:944:;
Coincidence;13:00:38.478:578:944:;
Coincidence;13:00:38.479:983:744:;
Coincidence;13:00:38.498:012:672:;
Coincidence;13:00:38.530:616:064:;
Coincidence;13:00:38.557:425:344:;
Coincidence;13:00:38.579:128:704:;
Coincidence;13:00:38.617:914:112:;
Coincidence;13:00:38.644:447:232:;
Coincidence;13:00:38.735:064:896:;
Coincidence;13:00:38.741:787:840:;
Coincidence;13:00:38.786:073:792:;
Coincidence;13:00:38.875:980:864:;
Coincidence;13:00:38.886:662:784:;
Coincidence;13:00:38.898:397:248:;
Coincidence;13:00:38.928:572:736:;
Coincidence;13:00:39.027:776:018:;
Coincidence;13:00:39.065:167:904:;
Coincidence;13:00:39.124:729:936:;
Coincidence;13:00:39.156:244:192:;
Coincidence;13:00:39.402:632:416:;
Coincidence;13:00:39.539:049:152:;
Coincidence;13:00:39.609:589:952:;
Coincidence;13:00:39.666:197:888:;
Coincidence;13:00:39.790:720:704:;
Coincidence;13:00:39.838:200:448:;
Coincidence;13:00:39.840:854:656:;
Coincidence;13:00:39.865:133:632:;
Coincidence;13:00:39.911:114:176:;
Coincidence;13:00:39.940:730:816:;
Coincidence;13:00:39.954:752:768:;
Coincidence;13:00:39.987:800:384:;
Coincidence;13:00:40.140:209:472:;
Coincidence;13:00:40.165:867:984:;
Coincidence;13:00:40.210:600:736:;
Coincidence;13:00:40.239:481:744:;
Coincidence;13:00:40.389:885:504:;
Coincidence;13:00:40.414:726:944:;
Coincidence;13:00:40.424:233:472:;
Coincidence;13:00:40.478:633:472:;
Coincidence;13:00:40.544:957:056:;
Coincidence;13:00:40.554:825:280:;
Coincidence;13:00:40.556:463:744:;
Coincidence;13:00:40.583:988:800:;
Coincidence;13:00:40.668:229:248:;
Coincidence;13:00:40.811:266:560:;
Coincidence;13:00:40.827:200:768:;
Coincidence;13:00:40.892:426:368:;
Coincidence;13:00:40.896:957:248:;
Coincidence;13:00:40.930:722:880:;
Coincidence;13:00:40.981:479:424:;
Coincidence;13:00:41.019:757:694:;
Coincidence;13:00:41.024:969:280:;
Coincidence;13:00:41.176:051:456:;
Coincidence;13:00:41.181:464:352:;
Coincidence;13:00:41.252:013:376:;
Coincidence;13:00:41.277:276:224:;
Coincidence;13:00:41.368:331:552:;
Coincidence;13:00:41.498:644:160:;
Coincidence;13:00:41.527:800:288:;
Coincidence;13:00:41.556:150:144:;
Coincidence;13:00:41.563:042:816:;
Coincidence;13:00:41.578:370:496:;
Coincidence;13:00:41.606:169:408:;
Coincidence;13:00:41.748:162:368:;
Coincidence;13:00:41.854:855:488:;
Coincidence;13:00:42.074:748:112:;
Coincidence;13:00:42.367:625:152:;
Coincidence;13:00:42.397:066:112:;
Coincidence;13:00:42.409:208:384:;
Coincidence;13:00:42.412:769:344:;
Coincidence;13:00:42.571:105:792:;
Coincidence;13:00:42.593:387:072:;
Coincidence;13:00:42.669:430:528:;
Coincidence;13:00:42.715:167:552:;
Coincidence;13:00:42.759:777:664:;
Coincidence;13:00:42.883:035:328:;
Coincidence;13:00:42.896:923:776:;
Coincidence;13:00:42.911:346:304:;
Coincidence;13:00:43.012:048:539:;
Coincidence;13:00:43.130:751:368:;
Coincidence;13:00:43.241:349:520:;
Coincidence;13:00:43.244:349:792:;
Coincidence;13:00:43.283:122:400:;
Coincidence;13:00:43.310:257:440:;
Coincidence;13:00:43.412:469:920:;
Coincidence;13:00:43.414:215:072:;
Coincidence;13:00:43.439:952:576:;
Coincidence;13:00:43.494:578:400:;
Coincidence;13:00:43.698:056:512:;
Coincidence;13:00:43.834:877:312:;
Coincidence;13:00:43.855:708:992:;
Coincidence;13:00:43.901:873:344:;
Coincidence;13:00:43.903:636:672:;
Coincidence;13:00:43.910:218:560:;
Coincidence;13:00:43.916:990:144:;
Coincidence;13:00:43.925:315:776:;
Coincidence;13:00:43.968:948:352:;
Coincidence;13:00:44.057:270:332:;
Coincidence;13:00:44.097:571:072:;
Coincidence;13:00:44.113:416:000:;
Coincidence;13:00:44.132:417:768:;
Coincidence;13:00:44.145:486:560:;
Coincidence;13:00:44.214:940:512:;
Coincidence;13:00:44.228:595:168:;
Coincidence;13:00:44.275:822:624:;
Coincidence;13:00:44.346:042:720:;
Coincidence;13:00:44.449:419:648:;
Coincidence;13:00:44.517:553:216:;
Coincidence;13:00:44.561:751:552:;
Coincidence;13:00:44.642:884:992:;
Coincidence;13:00:44.727:589:184:;
Coincidence;13:00:44.745:148:800:;
Coincidence;13:00:44.793:629:632:;
Coincidence;13:00:44.799:278:720:;
Coincidence;13:00:44.904:562:240:;
Coincidence;13:00:44.924:538:688:;
Coincidence;13:00:44.949:307:584:;
Coincidence;13:00:44.963:122:112:;
Coincidence;13:00:44.978:094:272:;
Coincidence;13:00:44.995:914:688:;
Coincidence;13:00:45.049:459:612:;
Coincidence;13:00:45.073:547:448:;
Coincidence;13:00:45.145:975:920:;
Coincidence;13:00:45.168:682:288:;
Coincidence;13:00:45.291:003:104:;
Coincidence;13:00:45.304:359:904:;
Coincidence;13:00:45.366:494:368:;
Coincidence;13:00:45.433:971:584:;
Coincidence;13:00:45.474:946:880:;
Coincidence;13:00:45.514:533:408:;
Coincidence;13:00:45.613:617:984:;
Coincidence;13:00:45.709:832:192:;
Coincidence;13:00:45.848:375:616:;
Coincidence;13:00:45.898:351:808:;
Coincidence;13:00:45.921:324:416:;
Coincidence;13:00:45.924:551:424:;
Coincidence;13:00:45.953:541:120:;
Coincidence;13:00:45.987:992:832:;
Coincidence;13:00:46.020:103:726:;
Coincidence;13:00:46.092:659:000:;
Coincidence;13:00:46.101:139:664:;
Coincidence;13:00:46.116:703:696:;
Coincidence;13:00:46.145:882:448:;
Coincidence;13:00:46.177:349:056:;
Coincidence;13:00:46.184:414:496:;
Coincidence;13:00:46.188:841:200:;
Coincidence;13:00:46.195:118:848:;
Coincidence;13:00:46.257:933:776:;
Coincidence;13:00:46.262:472:224:;
Coincidence;13:00:46.302:076:448:;
Coincidence;13:00:46.305:044:320:;
Coincidence;13:00:46.343:183:680:;
Coincidence;13:00:46.353:135:264:;
Coincidence;13:00:46.427:337:536:;
Coincidence;13:00:46.480:553:824:;
Coincidence;13:00:46.508:577:920:;
Coincidence;13:00:46.645:857:088:;
Coincidence;13:00:46.659:656:512:;
Coincidence;13:00:46.719:346:688:;
Coincidence;13:00:46.758:847:744:;
Coincidence;13:00:46.788:895:552:;
Coincidence;13:00:46.811:257:088:;
Coincidence;13:00:46.945:283:648:;
Coincidence;13:00:46.947:581:312:;
Coincidence;13:00:47.020:083:250:;
Coincidence;13:00:47.055:094:244:;
Coincidence;13:00:47.129:242:496:;
Coincidence;13:00:47.222:667:280:;
Coincidence;13:00:47.352:463:808:;
Coincidence;13:00:47.499:254:912:;
Coincidence;13:00:47.523:380:064:;
Coincidence;13:00:47.613:789:056:;
Coincidence;13:00:47.696:642:752:;
Coincidence;13:00:47.710:720:640:;
Coincidence;13:00:47.771:855:168:;
Coincidence;13:00:47.776:197:568:;
Coincidence;13:00:47.779:163:136:;
Coincidence;13:00:47.789:699:456:;
Coincidence;13:00:47.821:254:848:;
Coincidence;13:00:47.898:556:736:;
Coincidence;13:00:47.963:338:176:;
Coincidence;13:00:47.980:738:496:;
Coincidence;13:00:47.990:122:880:;
Coincidence;13:00:48.017:037:856:;
Coincidence;13:00:48.105:910:552:;
Coincidence;13:00:48.166:683:632:;
Coincidence;13:00:48.183:717:120:;
Coincidence;13:00:48.208:799:104:;
Coincidence;13:00:48.252:393:904:;
Coincidence;13:00:48.280:909:696:;
Coincidence;13:00:48.300:903:872:;
Coincidence;13:00:48.350:870:176:;
Coincidence;13:00:48.372:458:560:;
Coincidence;13:00:48.390:432:864:;
Coincidence;13:00:48.395:703:872:;
Coincidence;13:00:48.673:409:664:;
Coincidence;13:00:48.683:148:864:;
Coincidence;13:00:48.706:041:984:;
Coincidence;13:00:48.764:759:040:;
Coincidence;13:00:48.797:383:360:;
Coincidence;13:00:48.799:174:208:;
Coincidence;13:00:48.826:750:784:;
Coincidence;13:00:48.831:588:672:;
Coincidence;13:00:48.893:889:088:;
Coincidence;13:00:48.977:017:024:;
Coincidence;13:00:49.147:329:536:;
Coincidence;13:00:49.173:986:320:;
Coincidence;13:00:49.179:158:448:;
Coincidence;13:00:49.231:534:480:;
Coincidence;13:00:49.279:311:360:;
Coincidence;13:00:49.423:456:192:;
Coincidence;13:00:49.440:127:040:;
Coincidence;13:00:49.461:535:232:;
Coincidence;13:00:49.474:428:512:;
Coincidence;13:00:49.531:195:584:;
Coincidence;13:00:49.548:038:784:;
Coincidence;13:00:49.580:576:320:;
Coincidence;13:00:49.583:819:968:;
Coincidence;13:00:49.592:417:344:;
Coincidence;13:00:49.653:984:832:;
Coincidence;13:00:49.663:192:704:;
Coincidence;13:00:49.681:118:784:;
Coincidence;13:00:49.746:964:928:;
Coincidence;13:00:49.786:576:768:;
Coincidence;13:00:49.835:290:496:;
Coincidence;13:00:49.840:895:168:;
Coincidence;13:00:49.865:603:840:;
Coincidence;13:00:49.885:794:432:;
Coincidence;13:00:49.939:882:496:;
Coincidence;13:00:49.966:983:808:;
Coincidence;13:00:50.087:643:928:;
Coincidence;13:00:50.128:686:000:;
Coincidence;13:00:50.179:612:960:;
Coincidence;13:00:50.282:289:216:;
Coincidence;13:00:50.302:441:600:;
Coincidence;13:00:50.308:390:816:;
Coincidence;13:00:50.496:443:840:;
Coincidence;13:00:50.528:837:536:;
Coincidence;13:00:50.539:379:968:;
Coincidence;13:00:50.589:291:008:;
Coincidence;13:00:50.596:054:912:;
Coincidence;13:00:50.603:635:328:;
Coincidence;13:00:50.634:166:912:;
Coincidence;13:00:50.649:636:736:;
Coincidence;13:00:50.855:788:800:;
Coincidence;13:00:50.865:583:872:;
Coincidence;13:00:50.878:864:000:;
Coincidence;13:00:50.894:274:112:;
Coincidence;13:00:50.908:911:808:;
Coincidence;13:00:50.943:361:664:;
Coincidence;13:00:50.991:105:216:;
Coincidence;13:00:50.995:199:872:;
Coincidence;13:00:51.054:459:484:;
Coincidence;13:00:51.069:951:464:;
Coincidence;13:00:51.174:400:384:;
Coincidence;13:00:51.196:335:728:;
Coincidence;13:00:51.248:503:696:;
Coincidence;13:00:51.249:739:136:;
Coincidence;13:00:51.311:406:528:;
Coincidence;13:00:51.328:930:144:;
Coincidence;13:00:51.476:623:936:;
Coincidence;13:00:51.490:755:776:;
Coincidence;13:00:51.502:134:592:;
Coincidence;13:00:51.596:318:784:;
Coincidence;13:00:51.623:349:632:;
Coincidence;13:00:51.686:797:184:;
Coincidence;13:00:51.887:577:152:;
Coincidence;13:00:51.890:321:984:;
Coincidence;13:00:51.901:822:336:;
Coincidence;13:00:51.923:168:256:;
Coincidence;13:00:51.927:767:232:;
Coincidence;13:00:51.952:837:504:;
Coincidence;13:00:51.976:238:208:;
Coincidence;13:00:52.119:326:320:;
Coincidence;13:00:52.226:147:360:;
Coincidence;13:00:52.274:908:384:;
Coincidence;13:00:52.288:875:904:;
Coincidence;13:00:52.292:214:976:;
Coincidence;13:00:52.302:569:536:;
Coincidence;13:00:52.363:630:432:;
Coincidence;13:00:52.365:088:768:;
Coincidence;13:00:52.455:953:184:;
Coincidence;13:00:52.479:813:024:;
Coincidence;13:00:52.524:246:464:;
Coincidence;13:00:52.635:140:416:;
Coincidence;13:00:52.692:226:880:;
Coincidence;13:00:52.765:378:688:;
Coincidence;13:00:52.768:827:520:;
Coincidence;13:00:52.863:745:472:;
Coincidence;13:00:52.982:552:768:;
Coincidence;13:00:52.995:479:936:;
Coincidence;13:00:53.050:595:560:;
Coincidence;13:00:53.057:135:048:;
Coincidence;13:00:53.126:980:008:;
Coincidence;13:00:53.171:983:232:;
Coincidence;13:00:53.270:673:632:;
Coincidence;13:00:53.288:965:408:;
Coincidence;13:00:53.294:115:552:;
Coincidence;13:00:53.344:328:416:;
Coincidence;13:00:53.499:250:368:;
Coincidence;13:00:53.569:169:792:;
Coincidence;13:00:53.684:939:648:;
Coincidence;13:00:53.934:253:376:;
Coincidence;13:00:53.939:367:424:;
Coincidence;13:00:53.956:258:816:;
Coincidence;13:00:53.973:722:880:;
Coincidence;13:00:54.019:291:468:;
Coincidence;13:00:54.084:204:840:;
Coincidence;13:00:54.085:475:320:;
Coincidence;13:00:54.113:272:008:;
Coincidence;13:00:54.152:503:952:;
Coincidence;13:00:54.260:782:240:;
Coincidence;13:00:54.355:465:920:;
Coincidence;13:00:54.420:269:664:;
Coincidence;13:00:54.424:369:312:;
Coincidence;13:00:54.437:089:248:;
Coincidence;13:00:54.446:867:808:;
Coincidence;13:00:54.608:816:000:;
Coincidence;13:00:54.617:305:152:;
Coincidence;13:00:54.631:895:488:;
Coincidence;13:00:54.719:474:688:;
Coincidence;13:00:54.757:573:824:;
Coincidence;13:00:54.773:170:048:;
Coincidence;13:00:54.815:367:936:;
Coincidence;13:00:54.864:772:800:;
Coincidence;13:00:54.876:704:384:;
Coincidence;13:00:54.920:444:288:;
Coincidence;13:00:54.934:345:344:;
Coincidence;13:00:54.968:543:616:;
Coincidence;13:00:54.980:945:024:;
Coincidence;13:00:55.024:415:686:;
Coincidence;13:00:55.031:742:790:;
Coincidence;13:00:55.098:185:880:;
Coincidence;13:00:55.120:857:720:;
Coincidence;13:00:55.129:339:128:;
Coincidence;13:00:55.194:292:096:;
Coincidence;13:00:55.224:965:424:;
Coincidence;13:00:55.230:612:288:;
Coincidence;13:00:55.254:565:680:;
Coincidence;13:00:55.297:687:104:;
Coincidence;13:00:55.371:426:016:;
Coincidence;13:00:55.411:916:160:;
Coincidence;13:00:55.450:095:936:;
Coincidence;13:00:55.457:322:304:;
Coincidence;13:00:55.550:231:040:;
Coincidence;13:00:55.567:107:584:;
Coincidence;13:00:55.581:476:800:;
Coincidence;13:00:55.795:531:200:;
Coincidence;13:00:55.876:020:928:;
Coincidence;13:00:55.936:602:240:;
Coincidence;13:00:55.942:111:808:;
Coincidence;13:00:56.022:534:940:;
Coincidence;13:00:56.073:029:872:;
Coincidence;13:00:56.078:274:520:;
Coincidence;13:00:56.099:545:968:;
Coincidence;13:00:56.273:034:400:;
Coincidence;13:00:56.278:330:080:;
Coincidence;13:00:56.362:571:776:;
Coincidence;13:00:56.389:507:616:;
Coincidence;13:00:56.403:813:920:;
Coincidence;13:00:56.415:019:424:;
Coincidence;13:00:56.532:392:032:;
Coincidence;13:00:56.631:395:776:;
Coincidence;13:00:56.653:129:984:;
Coincidence;13:00:56.663:186:560:;
Coincidence;13:00:56.715:529:216:;
Coincidence;13:00:56.717:641:152:;
Coincidence;13:00:56.792:294:912:;
Coincidence;13:00:56.802:029:952:;
Coincidence;13:00:56.803:886:528:;
Coincidence;13:00:57.001:930:109:;
Coincidence;13:00:57.140:330:992:;
Coincidence;13:00:57.146:535:136:;
Coincidence;13:00:57.155:499:808:;
Coincidence;13:00:57.159:939:680:;
Coincidence;13:00:57.219:869:648:;
Coincidence;13:00:57.228:052:304:;
Coincidence;13:00:57.259:598:816:;
Coincidence;13:00:57.300:706:528:;
Coincidence;13:00:57.303:156:736:;
Coincidence;13:00:57.389:105:504:;
Coincidence;13:00:57.426:498:528:;
Coincidence;13:00:57.658:838:528:;
Coincidence;13:00:57.719:271:424:;
Coincidence;13:00:57.772:897:408:;
Coincidence;13:00:57.775:258:816:;
Coincidence;13:00:57.778:634:432:;
Coincidence;13:00:57.858:087:168:;
Coincidence;13:00:57.896:377:856:;
Coincidence;13:00:57.906:586:816:;
Coincidence;13:00:57.966:035:840:;
Coincidence;13:00:58.072:094:096:;
Coincidence;13:00:58.093:145:552:;
Coincidence;13:00:58.182:617:344:;
Coincidence;13:00:58.226:710:480:;
Coincidence;13:00:58.233:712:320:;
Coincidence;13:00:58.286:167:968:;
Coincidence;13:00:58.308:856:128:;
Coincidence;13:00:58.482:004:000:;
Coincidence;13:00:58.494:270:592:;
Coincidence;13:00:58.560:250:944:;
Coincidence;13:00:58.582:263:040:;
Coincidence;13:00:58.661:664:064:;
Coincidence;13:00:58.683:942:464:;
Coincidence;13:00:58.700:398:784:;
Coincidence;13:00:58.735:297:024:;
Coincidence;13:00:58.904:805:760:;
Coincidence;13:00:58.943:860:096:;
Coincidence;13:00:58.962:337:280:;
Coincidence;13:00:58.965:032:192:;
Coincidence;13:00:58.969:656:448:;
Coincidence;13:00:58.986:358:528:;
Coincidence;13:00:59.028:147:408:;
Coincidence;13:00:59.106:444:112:;
Coincidence;13:00:59.152:630:624:;
Coincidence;13:00:59.158:813:456:;
Coincidence;13:00:59.306:559:936:;
Coincidence;13:00:59.312:815:616:;
Coincidence;13:00:59.383:569:344:;
Coincidence;13:00:59.416:121:856:;
Coincidence;13:00:59.417:660:960:;
Coincidence;13:00:59.434:494:976:;
Coincidence;13:00:59.455:879:872:;
Coincidence;13:00:59.476:813:888:;
Coincidence;13:00:59.568:264:384:;
Coincidence;13:00:59.597:897:664:;
Coincidence;13:00:59.613:704:896:;
Coincidence;13:00:59.720:389:504:;
Coincidence;13:00:59.789:552:640:;
Coincidence;13:00:59.803:297:408:;
Coincidence;13:00:59.854:221:184:;
Coincidence;13:00:59.870:831:616:;
Coincidence;13:00:59.920:564:480:;
Coincidence;13:00:59.959:120:960:;
Coincidence;13:01:00.003:300:225:;
Coincidence;13:01:00.081:113:832:;
Coincidence;13:01:00.094:826:200:;
Coincidence;13:01:00.174:663:552:;
Coincidence;13:01:00.185:376:144:;
Coincidence;13:01:00.240:233:712:;
Coincidence;13:01:00.256:921:664:;
Coincidence;13:01:00.298:064:992:;
Coincidence;13:01:00.319:768:480:;
Coincidence;13:01:00.362:185:920:;
Coincidence;13:01:00.403:480:256:;
Coincidence;13:01:00.409:011:232:;
Coincidence;13:01:00.413:151:424:;
Coincidence;13:01:00.421:085:152:;
Coincidence;13:01:00.445:498:912:;
Coincidence;13:01:00.472:354:016:;
Coincidence;13:01:00.614:201:344:;
Coincidence;13:01:00.621:834:688:;
Coincidence;13:01:00.659:275:072:;
Coincidence;13:01:00.663:934:976:;
Coincidence;13:01:00.699:079:488:;
Coincidence;13:01:00.750:008:128:;
Coincidence;13:01:00.838:468:608:;
Coincidence;13:01:00.887:275:968:;
Coincidence;13:01:00.927:846:016:;
Coincidence;13:01:01.246:882:976:;
Coincidence;13:01:01.260:610:864:;
Coincidence;13:01:01.459:457:152:;
Coincidence;13:01:01.464:351:488:;
Coincidence;13:01:01.480:565:184:;
Coincidence;13:01:01.510:524:064:;
Coincidence;13:01:01.542:190:400:;
Coincidence;13:01:01.553:414:720:;
Coincidence;13:01:01.557:380:992:;
Coincidence;13:01:01.607:727:424:;
Coincidence;13:01:01.694:117:888:;
Coincidence;13:01:01.711:605:888:;
Coincidence;13:01:01.819:935:808:;
Coincidence;13:01:01.822:250:752:;
Coincidence;13:01:01.837:213:888:;
Coincidence;13:01:02.030:044:818:;
Coincidence;13:01:02.058:405:032:;
Coincidence;13:01:02.083:266:560:;
Coincidence;13:01:02.098:097:280:;
Coincidence;13:01:02.176:971:984:;
Coincidence;13:01:02.209:169:392:;
Coincidence;13:01:02.210:594:736:;
Coincidence;13:01:02.241:977:360:;
Coincidence;13:01:02.288:574:592:;
Coincidence;13:01:02.340:756:160:;
Coincidence;13:01:02.348:319:776:;
Coincidence;13:01:02.404:271:648:;
Coincidence;13:01:02.455:527:456:;
Coincidence;13:01:02.539:626:880:;
Coincidence;13:01:02.560:651:008:;
Coincidence;13:01:02.562:818:816:;
Coincidence;13:01:02.571:268:224:;
Coincidence;13:01:02.611:510:784:;
Coincidence;13:01:02.668:935:488:;
Coincidence;13:01:02.746:047:040:;
Coincidence;13:01:02.756:709:696:;
Coincidence;13:01:02.782:643:200:;
Coincidence;13:01:02.809:123:712:;
Coincidence;13:01:02.810:379:072:;
Coincidence;13:01:02.835:963:328:;
Coincidence;13:01:02.882:939:520:;
Coincidence;13:01:02.887:130:432:;
Coincidence;13:01:02.921:742:464:;
Coincidence;13:01:03.015:124:537:;
Coincidence;13:01:03.018:435:180:;
Coincidence;13:01:03.025:056:530:;
Coincidence;13:01:03.102:021:976:;
Coincidence;13:01:03.130:852:584:;
Coincidence;13:01:03.143:346:672:;
Coincidence;13:01:03.317:555:072:;
Coincidence;13:01:03.364:097:440:;
Coincidence;13:01:03.390:189:312:;
Coincidence;13:01:03.452:902:880:;
Coincidence;13:01:03.480:621:824:;
Coincidence;13:01:03.492:581:376:;
Coincidence;13:01:03.500:795:904:;
Coincidence;13:01:03.551:182:208:;
Coincidence;13:01:03.710:009:152:;
Coincidence;13:01:03.741:943:744:;
Coincidence;13:01:03.811:259:520:;
Coincidence;13:01:03.858:741:824:;
Coincidence;13:01:03.907:860:288:;
Coincidence;13:01:03.912:736:576:;
Coincidence;13:01:03.924:097:344:;
Coincidence;13:01:03.999:152:576:;
Coincidence;13:01:04.001:382:713:;
Coincidence;13:01:04.024:990:588:;
Coincidence;13:01:04.041:773:564:;
Coincidence;13:01:04.073:026:456:;
Coincidence;13:01:04.078:355:864:;
Coincidence;13:01:04.123:170:320:;
Coincidence;13:01:04.134:409:488:;
Coincidence;13:01:04.153:158:336:;
Coincidence;13:01:04.190:938:032:;
Coincidence;13:01:04.200:243:664:;
Coincidence;13:01:04.373:473:600:;
Coincidence;13:01:04.402:904:640:;
Coincidence;13:01:04.414:860:992:;
Coincidence;13:01:04.429:697:280:;
Coincidence;13:01:04.440:269:152:;
Coincidence;13:01:04.471:335:392:;
Coincidence;13:01:04.555:316:096:;
Coincidence;13:01:04.617:200:256:;
Coincidence;13:01:04.699:999:360:;
Coincidence;13:01:04.701:959:232:;
Coincidence;13:01:04.743:397:504:;
Coincidence;13:01:04.775:986:304:;
Coincidence;13:01:04.825:657:600:;
Coincidence;13:01:04.837:947:904:;
Coincidence;13:01:04.967:467:072:;
Coincidence;13:01:04.982:411:328:;
Coincidence;13:01:05.055:158:536:;
Coincidence;13:01:05.060:058:604:;
Coincidence;13:01:05.086:074:848:;
Coincidence;13:01:05.142:945:600:;
Coincidence;13:01:05.210:641:584:;
Coincidence;13:01:05.260:280:032:;
Coincidence;13:01:05.309:414:400:;
Coincidence;13:01:05.315:459:616:;
Coincidence;13:01:05.422:460:160:;
Coincidence;13:01:05.648:114:880:;
Coincidence;13:01:05.693:776:576:;
Coincidence;13:01:05.715:014:464:;
Coincidence;13:01:05.807:518:464:;
Coincidence;13:01:05.844:934:720:;
Coincidence;13:01:05.847:666:048:;
Coincidence;13:01:05.885:888:320:;
Coincidence;13:01:05.905:681:280:;
Coincidence;13:01:05.918:129:344:;
Coincidence;13:01:05.942:480:896:;
Coincidence;13:01:05.980:387:136:;
Coincidence;13:01:05.998:064:896:;
Coincidence;13:01:06.003:225:792:;
Coincidence;13:01:06.018:314:904:;
Coincidence;13:01:06.077:177:400:;
Coincidence;13:01:06.131:160:512:;
Coincidence;13:01:06.206:014:896:;
Coincidence;13:01:06.340:268:224:;
Coincidence;13:01:06.502:120:640:;
Coincidence;13:01:06.554:774:464:;
Coincidence;13:01:06.588:353:280:;
Coincidence;13:01:06.634:718:912:;
Coincidence;13:01:06.649:758:016:;
Coincidence;13:01:06.816:314:688:;
Coincidence;13:01:06.896:030:400:;
Coincidence;13:01:06.969:326:656:;
Coincidence;13:01:06.981:155:968:;
Coincidence;13:01:07.044:053:952:;
Coincidence;13:01:07.048:161:032:;
Coincidence;13:01:07.051:824:824:;
Coincidence;13:01:07.137:491:840:;
Coincidence;13:01:07.179:298:544:;
Coincidence;13:01:07.301:824:576:;
Coincidence;13:01:07.326:853:984:;
Coincidence;13:01:07.503:917:184:;
Coincidence;13:01:07.509:021:696:;
Coincidence;13:01:07.528:608:160:;
Coincidence;13:01:07.629:818:496:;
Coincidence;13:01:07.693:340:352:;
Coincidence;13:01:07.708:067:136:;
Coincidence;13:01:07.769:668:992:;
Coincidence;13:01:07.780:846:720:;
Coincidence;13:01:07.901:383:296:;
Coincidence;13:01:07.970:524:416:;
Coincidence;13:01:08.011:310:773:;
Coincidence;13:01:08.050:866:132:;
Coincidence;13:01:08.086:865:152:;
Coincidence;13:01:08.227:583:328:;
Coincidence;13:01:08.231:202:624:;
Coincidence;13:01:08.271:776:832:;
Coincidence;13:01:08.277:978:752:;
Coincidence;13:01:08.292:984:512:;
Coincidence;13:01:08.316:924:896:;
Coincidence;13:01:08.385:060:384:;
Coincidence;13:01:08.391:173:024:;
Coincidence;13:01:08.440:478:592:;
Coincidence;13:01:08.442:421:088:;
Coincidence;13:01:08.459:787:968:;
Coincidence;13:01:08.510:084:608:;
Coincidence;13:01:08.554:484:160:;
Coincidence;13:01:08.627:838:336:;
Coincidence;13:01:08.682:988:928:;
Coincidence;13:01:08.703:503:552:;
Coincidence;13:01:08.766:399:296:;
Coincidence;13:01:08.811:449:216:;
Coincidence;13:01:08.872:195:520:;
Coincidence;13:01:08.877:464:448:;
Coincidence;13:01:08.923:132:160:;
Coincidence;13:01:09.049:931:028:;
Coincidence;13:01:09.064:300:140:;
Coincidence;13:01:09.080:481:360:;
Coincidence;13:01:09.084:722:984:;
Coincidence;13:01:09.090:182:552:;
Coincidence;13:01:09.095:216:568:;
Coincidence;13:01:09.111:066:832:;
Coincidence;13:01:09.126:402:192:;
Coincidence;13:01:09.181:047:872:;
Coincidence;13:01:09.208:921:616:;
Coincidence;13:01:09.223:298:320:;
Coincidence;13:01:09.247:412:752:;
Coincidence;13:01:09.255:266:624:;
Coincidence;13:01:09.337:734:560:;
Coincidence;13:01:09.362:577:888:;
Coincidence;13:01:09.385:346:816:;
Coincidence;13:01:09.389:906:368:;
Coincidence;13:01:09.453:365:376:;
Coincidence;13:01:09.551:443:712:;
Coincidence;13:01:09.570:887:040:;
Coincidence;13:01:09.647:241:856:;
Coincidence;13:01:09.653:819:392:;
Coincidence;13:01:09.710:535:040:;
Coincidence;13:01:10.077:729:704:;
Coincidence;13:01:10.086:999:600:;
Coincidence;13:01:10.088:970:064:;
Coincidence;13:01:10.092:192:992:;
Coincidence;13:01:10.099:325:448:;
Coincidence;13:01:10.124:811:528:;
Coincidence;13:01:10.128:967:536:;
Coincidence;13:01:10.214:593:552:;
Coincidence;13:01:10.250:448:400:;
Coincidence;13:01:10.266:147:088:;
Coincidence;13:01:10.291:139:648:;
Coincidence;13:01:10.396:012:672:;
Coincidence;13:01:10.452:101:152:;
Coincidence;13:01:10.481:701:760:;
Coincidence;13:01:10.509:107:584:;
Coincidence;13:01:10.552:295:872:;
Coincidence;13:01:10.616:572:288:;
Coincidence;13:01:10.618:741:888:;
