GPS Fix obtained at;12:02:47.000:000:000:;Date:7/2/2022
Coincidence;12:12:25.570:297:920:;
Coincidence;12:12:25.579:188:480:;
Coincidence;12:12:25.626:072:256:;
Coincidence;12:12:25.686:439:616:;
Coincidence;12:12:25.800:516:416:;
Coincidence;12:12:25.886:208:000:;
Coincidence;12:12:25.919:649:728:;
Coincidence;12:12:25.927:705:856:;
Coincidence;12:12:25.944:259:008:;
Coincidence;12:12:25.966:043:968:;
Coincidence;12:12:25.999:980:672:;
Coincidence;12:12:26.031:432:242:;
Coincidence;12:12:26.041:337:952:;
Coincidence;12:12:26.085:499:640:;
Coincidence;12:12:26.108:928:312:;
Coincidence;12:12:26.129:018:248:;
Coincidence;12:12:26.169:246:096:;
Coincidence;12:12:26.220:869:536:;
Coincidence;12:12:26.294:793:696:;
Coincidence;12:12:26.343:792:512:;
Coincidence;12:12:26.359:099:712:;
Coincidence;12:12:26.364:627:776:;
Coincidence;12:12:26.418:552:480:;
Coincidence;12:12:26.463:539:616:;
Coincidence;12:12:26.558:810:432:;
Coincidence;12:12:26.593:443:712:;
Coincidence;12:12:26.598:080:064:;
Coincidence;12:12:26.631:140:992:;
Coincidence;12:12:26.638:807:104:;
Coincidence;12:12:26.651:720:128:;
Coincidence;12:12:26.759:568:896:;
Coincidence;12:12:26.802:218:688:;
Coincidence;12:12:26.843:483:840:;
Coincidence;12:12:26.906:258:880:;
Coincidence;12:12:26.916:444:416:;
Coincidence;12:12:26.921:466:368:;
Coincidence;12:12:26.940:828:736:;
Coincidence;12:12:26.978:432:704:;
Coincidence;12:12:27.061:323:320:;
Coincidence;12:12:27.097:297:248:;
Coincidence;12:12:27.164:807:392:;
Coincidence;12:12:27.200:565:632:;
Coincidence;12:12:27.214:886:896:;
Coincidence;12:12:27.277:005:088:;
Coincidence;12:12:27.304:406:016:;
Coincidence;12:12:27.315:156:416:;
Coincidence;12:12:27.328:919:968:;
Coincidence;12:12:27.343:066:848:;
Coincidence;12:12:27.365:875:808:;
Coincidence;12:12:27.376:508:480:;
Coincidence;12:12:27.462:371:520:;
Coincidence;12:12:27.467:739:936:;
Coincidence;12:12:27.604:415:808:;
Coincidence;12:12:27.628:105:792:;
Coincidence;12:12:27.713:475:904:;
Coincidence;12:12:27.759:651:264:;
Coincidence;12:12:27.808:729:216:;
Coincidence;12:12:27.816:597:184:;
Coincidence;12:12:27.841:524:544:;
Coincidence;12:12:27.946:944:960:;
Coincidence;12:12:27.956:607:488:;
Coincidence;12:12:27.968:698:112:;
Coincidence;12:12:28.051:139:716:;
Coincidence;12:12:28.084:631:912:;
Coincidence;12:12:28.169:825:520:;
Coincidence;12:12:28.197:520:576:;
Coincidence;12:12:28.232:416:304:;
Coincidence;12:12:28.239:449:952:;
Coincidence;12:12:28.246:260:976:;
Coincidence;12:12:28.334:657:952:;
Coincidence;12:12:28.412:152:864:;
Coincidence;12:12:28.429:938:784:;
Coincidence;12:12:28.457:917:632:;
Coincidence;12:12:28.462:395:168:;
Coincidence;12:12:28.496:921:664:;
Coincidence;12:12:28.504:539:904:;
Coincidence;12:12:28.515:135:072:;
Coincidence;12:12:28.526:497:824:;
Coincidence;12:12:28.538:065:280:;
Coincidence;12:12:28.552:588:224:;
Coincidence;12:12:28.587:510:208:;
Coincidence;12:12:28.733:179:712:;
Coincidence;12:12:28.813:601:216:;
Coincidence;12:12:28.922:618:304:;
Coincidence;12:12:29.007:357:128:;
Coincidence;12:12:29.026:529:254:;
Coincidence;12:12:29.032:485:566:;
Coincidence;12:12:29.051:838:528:;
Coincidence;12:12:29.062:338:884:;
Coincidence;12:12:29.097:691:232:;
Coincidence;12:12:29.125:565:112:;
Coincidence;12:12:29.227:389:392:;
Coincidence;12:12:29.234:728:400:;
Coincidence;12:12:29.316:675:616:;
Coincidence;12:12:29.364:400:000:;
Coincidence;12:12:29.411:319:072:;
Coincidence;12:12:29.531:630:272:;
Coincidence;12:12:29.646:865:280:;
Coincidence;12:12:29.734:005:248:;
Coincidence;12:12:29.811:153:600:;
Coincidence;12:12:29.818:252:032:;
Coincidence;12:12:29.822:428:416:;
Coincidence;12:12:29.906:430:144:;
Coincidence;12:12:29.937:856:256:;
Coincidence;12:12:30.016:299:076:;
Coincidence;12:12:30.072:968:504:;
Coincidence;12:12:30.078:264:184:;
Coincidence;12:12:30.116:890:728:;
Coincidence;12:12:30.264:048:080:;
Coincidence;12:12:30.270:223:328:;
Coincidence;12:12:30.274:401:760:;
Coincidence;12:12:30.355:801:728:;
Coincidence;12:12:30.363:420:672:;
Coincidence;12:12:30.390:199:264:;
Coincidence;12:12:30.471:747:808:;
Coincidence;12:12:30.503:251:392:;
Coincidence;12:12:30.509:218:816:;
Coincidence;12:12:30.549:735:040:;
Coincidence;12:12:30.574:565:184:;
Coincidence;12:12:30.610:332:160:;
Coincidence;12:12:30.624:178:304:;
Coincidence;12:12:30.650:713:216:;
Coincidence;12:12:30.664:884:352:;
Coincidence;12:12:30.685:433:984:;
Coincidence;12:12:30.689:944:512:;
Coincidence;12:12:30.800:240:192:;
Coincidence;12:12:30.807:099:456:;
Coincidence;12:12:30.955:354:432:;
Coincidence;12:12:30.963:704:320:;
Coincidence;12:12:30.991:612:096:;
Coincidence;12:12:31.055:092:700:;
Coincidence;12:12:31.103:081:160:;
Coincidence;12:12:31.131:246:800:;
Coincidence;12:12:31.136:379:264:;
Coincidence;12:12:31.165:458:256:;
Coincidence;12:12:31.183:734:320:;
Coincidence;12:12:31.209:430:352:;
Coincidence;12:12:31.262:634:896:;
Coincidence;12:12:31.299:684:320:;
Coincidence;12:12:31.387:752:064:;
Coincidence;12:12:31.408:374:496:;
Coincidence;12:12:31.416:021:056:;
Coincidence;12:12:31.436:466:016:;
Coincidence;12:12:31.593:044:928:;
Coincidence;12:12:31.600:534:912:;
Coincidence;12:12:31.705:410:688:;
Coincidence;12:12:31.769:513:088:;
Coincidence;12:12:31.793:506:048:;
Coincidence;12:12:31.806:289:920:;
Coincidence;12:12:31.824:447:232:;
Coincidence;12:12:31.898:636:544:;
Coincidence;12:12:31.909:804:224:;
Coincidence;12:12:32.027:400:854:;
Coincidence;12:12:32.051:206:000:;
Coincidence;12:12:32.073:150:704:;
Coincidence;12:12:32.190:442:864:;
Coincidence;12:12:32.198:603:872:;
Coincidence;12:12:32.220:592:096:;
Coincidence;12:12:32.274:634:016:;
Coincidence;12:12:32.356:933:504:;
Coincidence;12:12:32.364:735:168:;
Coincidence;12:12:32.372:198:752:;
Coincidence;12:12:32.413:279:744:;
Coincidence;12:12:32.646:197:504:;
Coincidence;12:12:32.723:035:776:;
Coincidence;12:12:32.746:875:520:;
Coincidence;12:12:32.858:729:920:;
Coincidence;12:12:32.886:386:816:;
Coincidence;12:12:32.923:265:856:;
Coincidence;12:12:32.958:101:504:;
Coincidence;12:12:32.968:796:224:;
Coincidence;12:12:32.985:813:312:;
Coincidence;12:12:33.002:577:347:;
Coincidence;12:12:33.045:032:936:;
Coincidence;12:12:33.068:989:408:;
Coincidence;12:12:33.169:929:696:;
Coincidence;12:12:33.207:451:104:;
Coincidence;12:12:33.245:034:576:;
Coincidence;12:12:33.281:485:440:;
Coincidence;12:12:33.311:575:872:;
Coincidence;12:12:33.336:839:776:;
Coincidence;12:12:33.413:729:536:;
Coincidence;12:12:33.450:902:688:;
Coincidence;12:12:33.545:790:016:;
Coincidence;12:12:33.577:488:128:;
Coincidence;12:12:33.622:005:568:;
Coincidence;12:12:33.648:370:816:;
Coincidence;12:12:33.666:844:416:;
Coincidence;12:12:33.746:680:832:;
Coincidence;12:12:33.760:894:464:;
Coincidence;12:12:33.901:679:360:;
Coincidence;12:12:33.910:168:512:;
Coincidence;12:12:33.988:107:392:;
Coincidence;12:12:34.088:735:456:;
Coincidence;12:12:34.105:796:648:;
Coincidence;12:12:34.173:200:480:;
Coincidence;12:12:34.183:672:768:;
Coincidence;12:12:34.197:862:608:;
Coincidence;12:12:34.252:069:136:;
Coincidence;12:12:34.328:959:936:;
Coincidence;12:12:34.333:346:080:;
Coincidence;12:12:34.360:114:016:;
Coincidence;12:12:34.400:867:424:;
Coincidence;12:12:34.416:896:416:;
Coincidence;12:12:34.465:402:944:;
Coincidence;12:12:34.524:602:944:;
Coincidence;12:12:34.563:676:544:;
Coincidence;12:12:34.593:673:792:;
Coincidence;12:12:34.638:223:296:;
Coincidence;12:12:34.661:082:560:;
Coincidence;12:12:34.671:322:560:;
Coincidence;12:12:34.717:413:824:;
Coincidence;12:12:34.757:275:520:;
Coincidence;12:12:34.783:267:008:;
Coincidence;12:12:34.788:782:464:;
Coincidence;12:12:34.798:153:280:;
Coincidence;12:12:34.802:181:120:;
Coincidence;12:12:34.867:550:976:;
Coincidence;12:12:34.921:398:464:;
Coincidence;12:12:34.998:400:128:;
Coincidence;12:12:35.045:206:200:;
Coincidence;12:12:35.120:492:576:;
Coincidence;12:12:35.126:178:832:;
Coincidence;12:12:35.186:575:200:;
Coincidence;12:12:35.197:372:048:;
Coincidence;12:12:35.241:209:808:;
Coincidence;12:12:35.274:809:568:;
Coincidence;12:12:35.297:593:024:;
Coincidence;12:12:35.341:723:232:;
Coincidence;12:12:35.346:981:696:;
Coincidence;12:12:35.354:409:504:;
Coincidence;12:12:35.361:503:360:;
Coincidence;12:12:35.380:583:680:;
Coincidence;12:12:35.395:271:008:;
Coincidence;12:12:35.405:134:880:;
Coincidence;12:12:35.462:519:136:;
Coincidence;12:12:35.477:129:408:;
Coincidence;12:12:35.539:449:792:;
Coincidence;12:12:35.550:150:656:;
Coincidence;12:12:35.581:241:152:;
Coincidence;12:12:35.655:127:104:;
Coincidence;12:12:35.681:506:304:;
Coincidence;12:12:35.736:048:256:;
Coincidence;12:12:35.790:334:912:;
Coincidence;12:12:35.804:728:960:;
Coincidence;12:12:35.857:853:696:;
Coincidence;12:12:35.894:974:208:;
Coincidence;12:12:35.949:844:736:;
Coincidence;12:12:35.963:065:088:;
Coincidence;12:12:36.087:149:368:;
Coincidence;12:12:36.286:698:784:;
Coincidence;12:12:36.308:213:408:;
Coincidence;12:12:36.315:182:592:;
Coincidence;12:12:36.320:166:848:;
Coincidence;12:12:36.336:455:648:;
Coincidence;12:12:36.344:283:808:;
Coincidence;12:12:36.411:630:944:;
Coincidence;12:12:36.616:476:096:;
Coincidence;12:12:36.712:640:960:;
Coincidence;12:12:36.747:317:824:;
Coincidence;12:12:36.757:719:296:;
Coincidence;12:12:36.815:290:944:;
Coincidence;12:12:36.925:874:112:;
Coincidence;12:12:36.938:242:688:;
Coincidence;12:12:37.032:526:918:;
Coincidence;12:12:37.174:276:896:;
Coincidence;12:12:37.199:781:904:;
Coincidence;12:12:37.215:408:384:;
Coincidence;12:12:37.239:849:200:;
Coincidence;12:12:37.296:590:560:;
Coincidence;12:12:37.318:536:480:;
Coincidence;12:12:37.323:952:928:;
Coincidence;12:12:37.356:912:992:;
Coincidence;12:12:37.407:393:536:;
Coincidence;12:12:37.429:723:744:;
Coincidence;12:12:37.434:392:192:;
Coincidence;12:12:37.467:886:048:;
Coincidence;12:12:37.505:963:200:;
Coincidence;12:12:37.573:388:480:;
Coincidence;12:12:37.613:011:008:;
Coincidence;12:12:37.634:616:704:;
Coincidence;12:12:37.699:114:176:;
Coincidence;12:12:37.824:595:968:;
Coincidence;12:12:37.934:060:544:;
Coincidence;12:12:37.989:673:280:;
Coincidence;12:12:38.028:717:220:;
Coincidence;12:12:38.037:066:024:;
Coincidence;12:12:38.041:643:612:;
Coincidence;12:12:38.092:666:176:;
Coincidence;12:12:38.122:040:480:;
Coincidence;12:12:38.241:632:864:;
Coincidence;12:12:38.292:769:312:;
Coincidence;12:12:38.318:203:264:;
Coincidence;12:12:38.355:516:000:;
Coincidence;12:12:38.361:155:168:;
Coincidence;12:12:38.369:613:696:;
Coincidence;12:12:38.393:503:232:;
Coincidence;12:12:38.640:110:912:;
Coincidence;12:12:38.673:807:104:;
Coincidence;12:12:38.703:727:808:;
Coincidence;12:12:38.710:290:112:;
Coincidence;12:12:38.773:201:536:;
Coincidence;12:12:38.814:155:840:;
Coincidence;12:12:38.900:212:672:;
Coincidence;12:12:38.923:737:216:;
Coincidence;12:12:38.937:471:232:;
Coincidence;12:12:38.970:196:160:;
Coincidence;12:12:38.986:069:376:;
Coincidence;12:12:38.995:112:448:;
Coincidence;12:12:39.052:302:684:;
Coincidence;12:12:39.109:834:312:;
Coincidence;12:12:39.125:621:720:;
Coincidence;12:12:39.135:824:928:;
Coincidence;12:12:39.142:107:232:;
Coincidence;12:12:39.167:936:848:;
Coincidence;12:12:39.308:369:344:;
Coincidence;12:12:39.389:421:888:;
Coincidence;12:12:39.507:747:136:;
Coincidence;12:12:39.535:492:640:;
Coincidence;12:12:39.598:483:584:;
Coincidence;12:12:39.605:155:904:;
Coincidence;12:12:39.624:914:944:;
Coincidence;12:12:39.710:873:856:;
Coincidence;12:12:39.847:249:856:;
Coincidence;12:12:39.881:823:552:;
Coincidence;12:12:39.885:906:240:;
Coincidence;12:12:39.935:148:160:;
Coincidence;12:12:39.944:455:616:;
Coincidence;12:12:39.969:365:568:;
Coincidence;12:12:40.062:695:228:;
Coincidence;12:12:40.072:153:656:;
Coincidence;12:12:40.165:347:936:;
Coincidence;12:12:40.190:419:168:;
Coincidence;12:12:40.302:634:208:;
Coincidence;12:12:40.309:454:624:;
Coincidence;12:12:40.369:769:056:;
Coincidence;12:12:40.393:423:136:;
Coincidence;12:12:40.446:584:064:;
Coincidence;12:12:40.505:713:632:;
Coincidence;12:12:40.531:734:976:;
Coincidence;12:12:40.545:068:672:;
Coincidence;12:12:40.572:105:984:;
Coincidence;12:12:40.588:664:576:;
Coincidence;12:12:40.753:787:328:;
Coincidence;12:12:40.788:689:280:;
Coincidence;12:12:40.803:200:064:;
Coincidence;12:12:40.933:037:440:;
Coincidence;12:12:40.940:912:064:;
Coincidence;12:12:40.949:222:592:;
Coincidence;12:12:40.978:516:224:;
Coincidence;12:12:41.062:607:208:;
Coincidence;12:12:41.093:407:488:;
Coincidence;12:12:41.140:595:776:;
Coincidence;12:12:41.185:015:664:;
Coincidence;12:12:41.206:274:656:;
Coincidence;12:12:41.304:734:400:;
Coincidence;12:12:41.324:573:216:;
Coincidence;12:12:41.337:144:480:;
Coincidence;12:12:41.354:702:144:;
Coincidence;12:12:41.389:485:376:;
Coincidence;12:12:41.426:939:200:;
Coincidence;12:12:41.521:186:464:;
Coincidence;12:12:41.562:326:144:;
Coincidence;12:12:41.599:915:904:;
Coincidence;12:12:41.612:009:856:;
Coincidence;12:12:41.635:128:896:;
Coincidence;12:12:41.666:254:336:;
Coincidence;12:12:41.675:082:368:;
Coincidence;12:12:41.709:854:912:;
Coincidence;12:12:41.741:918:464:;
Coincidence;12:12:41.765:619:328:;
Coincidence;12:12:41.799:524:992:;
Coincidence;12:12:41.813:618:816:;
Coincidence;12:12:41.869:136:384:;
Coincidence;12:12:41.930:554:624:;
Coincidence;12:12:41.936:593:600:;
Coincidence;12:12:41.959:339:136:;
Coincidence;12:12:41.982:467:712:;
Coincidence;12:12:41.994:827:264:;
Coincidence;12:12:42.022:719:738:;
Coincidence;12:12:42.122:808:864:;
Coincidence;12:12:42.186:717:072:;
Coincidence;12:12:42.199:694:912:;
Coincidence;12:12:42.209:201:680:;
Coincidence;12:12:42.268:090:608:;
Coincidence;12:12:42.290:393:472:;
Coincidence;12:12:42.308:894:848:;
Coincidence;12:12:42.318:217:984:;
Coincidence;12:12:42.362:886:624:;
Coincidence;12:12:42.393:400:448:;
Coincidence;12:12:42.455:514:848:;
Coincidence;12:12:42.530:702:304:;
Coincidence;12:12:42.547:596:928:;
Coincidence;12:12:42.560:960:576:;
Coincidence;12:12:42.607:255:680:;
Coincidence;12:12:42.702:857:728:;
Coincidence;12:12:42.709:402:112:;
Coincidence;12:12:42.761:613:440:;
Coincidence;12:12:42.782:243:904:;
Coincidence;12:12:42.794:438:080:;
Coincidence;12:12:42.918:731:072:;
Coincidence;12:12:42.981:750:848:;
Coincidence;12:12:43.037:761:016:;
Coincidence;12:12:43.142:408:768:;
Coincidence;12:12:43.179:273:648:;
Coincidence;12:12:43.206:046:800:;
Coincidence;12:12:43.279:214:240:;
Coincidence;12:12:43.291:510:208:;
Coincidence;12:12:43.324:771:488:;
Coincidence;12:12:43.358:227:744:;
Coincidence;12:12:43.366:532:448:;
Coincidence;12:12:43.432:419:680:;
Coincidence;12:12:43.441:848:864:;
Coincidence;12:12:43.465:766:080:;
Coincidence;12:12:43.564:285:376:;
Coincidence;12:12:43.630:448:896:;
Coincidence;12:12:43.705:085:504:;
Coincidence;12:12:43.717:531:392:;
Coincidence;12:12:43.888:242:432:;
Coincidence;12:12:43.893:768:064:;
Coincidence;12:12:43.961:711:104:;
Coincidence;12:12:44.009:837:223:;
Coincidence;12:12:44.026:431:202:;
Coincidence;12:12:44.148:368:464:;
Coincidence;12:12:44.196:132:560:;
Coincidence;12:12:44.240:596:240:;
Coincidence;12:12:44.249:146:720:;
Coincidence;12:12:44.311:091:904:;
Coincidence;12:12:44.357:363:712:;
Coincidence;12:12:44.423:341:280:;
Coincidence;12:12:44.450:238:944:;
Coincidence;12:12:44.507:345:472:;
Coincidence;12:12:44.622:563:136:;
Coincidence;12:12:44.655:704:128:;
Coincidence;12:12:44.716:152:448:;
Coincidence;12:12:44.735:276:416:;
Coincidence;12:12:44.882:250:432:;
Coincidence;12:12:44.889:961:472:;
Coincidence;12:12:44.957:735:744:;
Coincidence;12:12:45.006:720:002:;
Coincidence;12:12:45.160:364:448:;
Coincidence;12:12:45.195:651:904:;
Coincidence;12:12:45.204:817:152:;
Coincidence;12:12:45.259:502:736:;
Coincidence;12:12:45.315:835:104:;
Coincidence;12:12:45.436:284:544:;
Coincidence;12:12:45.492:424:544:;
Coincidence;12:12:45.501:905:056:;
Coincidence;12:12:45.523:760:000:;
Coincidence;12:12:45.536:257:952:;
Coincidence;12:12:45.577:098:368:;
Coincidence;12:12:45.829:994:560:;
Coincidence;12:12:45.915:614:720:;
Coincidence;12:12:45.931:964:160:;
Coincidence;12:12:45.959:764:096:;
Coincidence;12:12:46.060:776:248:;
Coincidence;12:12:46.114:836:344:;
Coincidence;12:12:46.178:314:688:;
Coincidence;12:12:46.200:956:800:;
Coincidence;12:12:46.216:265:424:;
Coincidence;12:12:46.376:863:616:;
Coincidence;12:12:46.399:205:120:;
Coincidence;12:12:46.427:075:904:;
Coincidence;12:12:46.481:178:528:;
Coincidence;12:12:46.503:438:048:;
Coincidence;12:12:46.592:351:872:;
Coincidence;12:12:46.695:841:472:;
Coincidence;12:12:46.770:078:976:;
Coincidence;12:12:46.796:909:056:;
Coincidence;12:12:46.824:254:784:;
Coincidence;12:12:46.834:210:304:;
Coincidence;12:12:46.840:396:928:;
Coincidence;12:12:46.908:387:456:;
Coincidence;12:12:47.039:713:340:;
Coincidence;12:12:47.059:192:680:;
Coincidence;12:12:47.129:017:056:;
Coincidence;12:12:47.203:276:128:;
Coincidence;12:12:47.235:484:368:;
Coincidence;12:12:47.268:805:408:;
Coincidence;12:12:47.286:960:288:;
Coincidence;12:12:47.300:072:960:;
Coincidence;12:12:47.371:075:872:;
Coincidence;12:12:47.380:019:360:;
Coincidence;12:12:47.411:003:712:;
Coincidence;12:12:47.438:692:192:;
Coincidence;12:12:47.595:002:688:;
Coincidence;12:12:47.644:561:152:;
Coincidence;12:12:47.679:191:488:;
Coincidence;12:12:47.702:724:096:;
Coincidence;12:12:47.741:127:488:;
Coincidence;12:12:47.890:998:848:;
Coincidence;12:12:47.908:837:120:;
Coincidence;12:12:47.994:811:968:;
Coincidence;12:12:48.108:955:648:;
Coincidence;12:12:48.159:284:016:;
Coincidence;12:12:48.277:984:384:;
Coincidence;12:12:48.292:835:808:;
Coincidence;12:12:48.313:082:464:;
Coincidence;12:12:48.409:373:344:;
Coincidence;12:12:48.573:976:960:;
Coincidence;12:12:48.584:694:464:;
Coincidence;12:12:48.600:750:336:;
Coincidence;12:12:48.621:237:120:;
Coincidence;12:12:48.661:936:768:;
Coincidence;12:12:48.707:548:672:;
Coincidence;12:12:48.723:597:184:;
Coincidence;12:12:48.830:859:328:;
Coincidence;12:12:48.957:563:520:;
Coincidence;12:12:48.988:356:288:;
Coincidence;12:12:49.028:720:780:;
Coincidence;12:12:49.146:243:184:;
Coincidence;12:12:49.180:506:864:;
Coincidence;12:12:49.194:603:136:;
Coincidence;12:12:49.316:748:992:;
Coincidence;12:12:49.332:378:560:;
Coincidence;12:12:49.357:302:080:;
Coincidence;12:12:49.414:823:872:;
Coincidence;12:12:49.429:522:752:;
Coincidence;12:12:49.456:878:048:;
Coincidence;12:12:49.533:348:384:;
Coincidence;12:12:49.619:424:512:;
Coincidence;12:12:49.714:962:624:;
Coincidence;12:12:49.792:355:968:;
Coincidence;12:12:49.798:878:400:;
Coincidence;12:12:49.836:715:136:;
Coincidence;12:12:49.894:936:768:;
Coincidence;12:12:50.010:071:670:;
Coincidence;12:12:50.063:118:352:;
Coincidence;12:12:50.076:312:416:;
Coincidence;12:12:50.188:647:280:;
Coincidence;12:12:50.341:593:056:;
Coincidence;12:12:50.359:790:976:;
Coincidence;12:12:50.375:436:768:;
Coincidence;12:12:50.379:475:072:;
Coincidence;12:12:50.402:565:632:;
Coincidence;12:12:50.448:663:712:;
Coincidence;12:12:50.457:511:936:;
Coincidence;12:12:50.520:369:888:;
Coincidence;12:12:50.561:032:768:;
Coincidence;12:12:50.678:502:464:;
Coincidence;12:12:50.725:880:192:;
Coincidence;12:12:50.738:244:544:;
Coincidence;12:12:50.742:363:328:;
Coincidence;12:12:50.753:469:376:;
Coincidence;12:12:50.867:086:272:;
Coincidence;12:12:50.894:507:456:;
Coincidence;12:12:50.920:636:608:;
Coincidence;12:12:50.932:351:296:;
Coincidence;12:12:50.947:526:336:;
Coincidence;12:12:50.997:519:360:;
Coincidence;12:12:51.033:064:480:;
Coincidence;12:12:51.047:903:184:;
Coincidence;12:12:51.086:493:624:;
Coincidence;12:12:51.148:818:352:;
Coincidence;12:12:51.161:844:000:;
Coincidence;12:12:51.209:184:848:;
Coincidence;12:12:51.373:725:952:;
Coincidence;12:12:51.395:033:248:;
Coincidence;12:12:51.415:224:256:;
Coincidence;12:12:51.524:026:656:;
Coincidence;12:12:51.545:184:064:;
Coincidence;12:12:51.588:078:912:;
Coincidence;12:12:51.692:353:088:;
Coincidence;12:12:51.737:845:376:;
Coincidence;12:12:51.758:197:184:;
Coincidence;12:12:51.779:700:992:;
Coincidence;12:12:51.964:272:384:;
Coincidence;12:12:52.003:767:751:;
Coincidence;12:12:52.032:462:842:;
Coincidence;12:12:52.071:855:136:;
Coincidence;12:12:52.117:587:992:;
Coincidence;12:12:52.131:780:168:;
Coincidence;12:12:52.142:841:744:;
Coincidence;12:12:52.301:107:616:;
Coincidence;12:12:52.307:346:976:;
Coincidence;12:12:52.320:023:040:;
Coincidence;12:12:52.360:030:880:;
Coincidence;12:12:52.490:396:352:;
Coincidence;12:12:52.537:302:592:;
Coincidence;12:12:52.556:009:536:;
Coincidence;12:12:52.562:892:736:;
Coincidence;12:12:52.662:797:056:;
Coincidence;12:12:52.680:878:784:;
Coincidence;12:12:52.711:124:544:;
Coincidence;12:12:52.720:165:376:;
Coincidence;12:12:52.749:191:040:;
Coincidence;12:12:52.797:483:776:;
Coincidence;12:12:52.803:018:816:;
Coincidence;12:12:52.849:702:336:;
Coincidence;12:12:52.955:072:768:;
Coincidence;12:12:53.027:920:968:;
Coincidence;12:12:53.036:562:628:;
Coincidence;12:12:53.046:051:924:;
Coincidence;12:12:53.059:816:616:;
Coincidence;12:12:53.132:289:216:;
Coincidence;12:12:53.156:854:432:;
Coincidence;12:12:53.161:204:000:;
Coincidence;12:12:53.195:836:464:;
Coincidence;12:12:53.357:738:816:;
Coincidence;12:12:53.364:197:728:;
Coincidence;12:12:53.395:132:800:;
Coincidence;12:12:53.460:981:888:;
Coincidence;12:12:53.537:920:704:;
Coincidence;12:12:53.545:723:648:;
Coincidence;12:12:53.592:932:864:;
Coincidence;12:12:53.613:529:472:;
Coincidence;12:12:53.640:785:344:;
Coincidence;12:12:53.675:798:336:;
Coincidence;12:12:53.691:411:456:;
Coincidence;12:12:53.768:229:184:;
Coincidence;12:12:53.772:949:696:;
Coincidence;12:12:53.779:387:072:;
Coincidence;12:12:53.858:321:792:;
Coincidence;12:12:53.989:715:456:;
Coincidence;12:12:54.087:671:792:;
Coincidence;12:12:54.234:329:504:;
Coincidence;12:12:54.282:415:264:;
Coincidence;12:12:54.325:177:024:;
Coincidence;12:12:54.427:680:992:;
Coincidence;12:12:54.451:739:360:;
Coincidence;12:12:54.473:068:224:;
Coincidence;12:12:54.477:990:688:;
Coincidence;12:12:54.486:302:848:;
Coincidence;12:12:54.589:410:496:;
Coincidence;12:12:54.650:956:928:;
Coincidence;12:12:54.670:152:064:;
Coincidence;12:12:54.748:234:368:;
Coincidence;12:12:54.774:844:736:;
Coincidence;12:12:54.836:124:160:;
Coincidence;12:12:54.854:874:880:;
Coincidence;12:12:54.880:535:424:;
Coincidence;12:12:54.913:467:328:;
Coincidence;12:12:55.046:112:476:;
Coincidence;12:12:55.057:995:320:;
Coincidence;12:12:55.080:486:600:;
Coincidence;12:12:55.186:346:848:;
Coincidence;12:12:55.208:223:728:;
Coincidence;12:12:55.225:275:312:;
Coincidence;12:12:55.332:115:872:;
Coincidence;12:12:55.343:760:064:;
Coincidence;12:12:55.450:388:640:;
Coincidence;12:12:55.470:355:776:;
Coincidence;12:12:55.481:808:992:;
Coincidence;12:12:55.554:231:232:;
Coincidence;12:12:55.562:124:032:;
Coincidence;12:12:55.572:255:360:;
Coincidence;12:12:55.756:012:800:;
Coincidence;12:12:55.784:751:104:;
Coincidence;12:12:55.944:728:384:;
Coincidence;12:12:55.949:563:072:;
Coincidence;12:12:56.013:850:534:;
Coincidence;12:12:56.055:591:724:;
Coincidence;12:12:56.085:240:960:;
Coincidence;12:12:56.090:746:272:;
Coincidence;12:12:56.111:685:784:;
Coincidence;12:12:56.135:481:088:;
Coincidence;12:12:56.200:663:248:;
Coincidence;12:12:56.307:764:192:;
Coincidence;12:12:56.371:436:032:;
Coincidence;12:12:56.381:696:128:;
Coincidence;12:12:56.391:583:424:;
Coincidence;12:12:56.421:254:112:;
Coincidence;12:12:56.469:070:592:;
Coincidence;12:12:56.544:370:880:;
Coincidence;12:12:56.550:192:384:;
Coincidence;12:12:56.556:051:328:;
Coincidence;12:12:56.669:523:904:;
Coincidence;12:12:56.716:330:944:;
Coincidence;12:12:56.818:076:480:;
Coincidence;12:12:56.893:840:576:;
Coincidence;12:12:57.082:531:528:;
Coincidence;12:12:57.098:007:648:;
Coincidence;12:12:57.153:157:120:;
Coincidence;12:12:57.159:984:144:;
Coincidence;12:12:57.169:027:504:;
Coincidence;12:12:57.226:360:128:;
Coincidence;12:12:57.280:683:552:;
Coincidence;12:12:57.290:651:904:;
Coincidence;12:12:57.298:045:600:;
Coincidence;12:12:57.304:248:416:;
Coincidence;12:12:57.371:325:696:;
Coincidence;12:12:57.402:516:512:;
Coincidence;12:12:57.410:069:856:;
Coincidence;12:12:57.485:236:352:;
Coincidence;12:12:57.550:899:520:;
Coincidence;12:12:57.564:823:680:;
Coincidence;12:12:57.580:005:376:;
Coincidence;12:12:57.584:366:336:;
Coincidence;12:12:57.630:228:288:;
Coincidence;12:12:57.715:358:464:;
Coincidence;12:12:57.833:498:496:;
Coincidence;12:12:57.878:954:560:;
Coincidence;12:12:57.895:777:984:;
Coincidence;12:12:57.899:819:456:;
Coincidence;12:12:57.985:556:032:;
Coincidence;12:12:58.010:239:616:;
Coincidence;12:12:58.015:189:774:;
Coincidence;12:12:58.020:549:498:;
